item_id,repeat_id,condition,anonymous_system_label,question_id,question,domain,difficulty,gold_atomic_fact,supplied_evidence,answer,review_label,review_reason,confidence
REPEAT_3-0023,REPEAT_3,C1,SYSTEM_A,tcmg-v1-004,"What traditional properties, meridians, and class are recorded for Luganshi?",herbal,easy,"The source associates Luganshi with these meridians: Liver,Spleen.","Source entity: Luganshi. Pinyin: Luganshi. Latin name: Calamina. Traditional properties: Sweet,Calm. Meridians: Liver,Spleen. Traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity). Source text: Herb: Luganshi. Pinyin: Luganshi. Latin name: Calamina. Traditional properties: Sweet,Calm. Meridians: Liver,Spleen. Traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity).","TCM educational synthesis: Luganshi is recorded with traditional properties of Sweet and Calm, and it affects the Liver and Spleen meridians. Its traditional class is categorized as External Medicinal, specifically for Draw Out Toxin and Resolve Putridity. [tcmv1-00ae7b90991a0ec6b5f3e13e] [tcmv1-008bc5af3eced1bdcca7a904] [tcmv1-15d4c2e795991b5a1e7d3d60]",SUPPORTED,The answer states the same source-recorded meridian associations as the Gold fact.,HIGH
REPEAT_3-0024,REPEAT_3,C1,SYSTEM_A,tcmg-v1-004,"What traditional properties, meridians, and class are recorded for Luganshi?",herbal,easy,"The source lists Luganshi in this traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity).","Source entity: Luganshi. Pinyin: Luganshi. Latin name: Calamina. Traditional properties: Sweet,Calm. Meridians: Liver,Spleen. Traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity). Source text: Herb: Luganshi. Pinyin: Luganshi. Latin name: Calamina. Traditional properties: Sweet,Calm. Meridians: Liver,Spleen. Traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity).","TCM educational synthesis: Luganshi is recorded with traditional properties of Sweet and Calm, and it affects the Liver and Spleen meridians. Its traditional class is categorized as External Medicinal, specifically for Draw Out Toxin and Resolve Putridity. [tcmv1-00ae7b90991a0ec6b5f3e13e] [tcmv1-008bc5af3eced1bdcca7a904] [tcmv1-15d4c2e795991b5a1e7d3d60]",SUPPORTED,"The answer states the same traditional class as the Gold fact, or a direct semantic equivalent.",HIGH
REPEAT_3-0025,REPEAT_3,C1,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source records root of Japanese Ampelopsis as having these traditional properties: Bitter,Slightly Cold.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: The root of Japanese Ampelopsis is recorded as having traditional properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The herb is noted for its source-recorded function to remove toxic heat, cure carbuncles, and reduce nodules. Its source-recorded indications include swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",SUPPORTED,"The answer states the same source-recorded traditional properties as the Gold fact, allowing harmless wording/order differences.",HIGH
REPEAT_3-0026,REPEAT_3,C1,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source associates root of Japanese Ampelopsis with these meridians: Heart,Stomach.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: The root of Japanese Ampelopsis is recorded as having traditional properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The herb is noted for its source-recorded function to remove toxic heat, cure carbuncles, and reduce nodules. Its source-recorded indications include swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",SUPPORTED,The answer states the same source-recorded meridian associations as the Gold fact.,HIGH
REPEAT_3-0027,REPEAT_3,C1,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,The source lists root of Japanese Ampelopsis in this traditional class: Antipyretic Detoxicate Drugs.,"Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: The root of Japanese Ampelopsis is recorded as having traditional properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The herb is noted for its source-recorded function to remove toxic heat, cure carbuncles, and reduce nodules. Its source-recorded indications include swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",SUPPORTED,"The answer states the same traditional class as the Gold fact, or a direct semantic equivalent.",HIGH
REPEAT_3-0028,REPEAT_3,C2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source records root of Japanese Ampelopsis as having these traditional properties: Bitter,Slightly Cold.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: Herbal Knowledge Agent: The root of Japanese Ampelopsis is traditionally reported to have properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The source-recorded function includes removing toxic heat, curing carbuncles, and reducing nodules. The indications noted are swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",SUPPORTED,"The answer states the same source-recorded traditional properties as the Gold fact, allowing harmless wording/order differences.",HIGH
REPEAT_3-0029,REPEAT_3,C2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source associates root of Japanese Ampelopsis with these meridians: Heart,Stomach.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: Herbal Knowledge Agent: The root of Japanese Ampelopsis is traditionally reported to have properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The source-recorded function includes removing toxic heat, curing carbuncles, and reducing nodules. The indications noted are swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",SUPPORTED,The answer states the same source-recorded meridian associations as the Gold fact.,HIGH
REPEAT_3-0030,REPEAT_3,C2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,The source lists root of Japanese Ampelopsis in this traditional class: Antipyretic Detoxicate Drugs.,"Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: Herbal Knowledge Agent: The root of Japanese Ampelopsis is traditionally reported to have properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The source-recorded function includes removing toxic heat, curing carbuncles, and reducing nodules. The indications noted are swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",SUPPORTED,"The answer states the same traditional class as the Gold fact, or a direct semantic equivalent.",HIGH
REPEAT_3-0031,REPEAT_3,C2,SYSTEM_B,tcmg-v1-006,"What traditional properties, meridians, and class are recorded for Siegesbeckiae Herba?",herbal,easy,"The source records Siegesbeckiae Herba as having these traditional properties: Pungent,Bitter,Cold.","Source entity: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal. Source text: Herb: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal.","TCM educational synthesis: Herbal Knowledge Agent: Siegesbeckiae Herba is recorded with traditional properties of Pungent, Bitter, and Cold. It is associated with the Liver and Kidney meridians. Its traditional class is categorized as Wind-Dampnessdispelling And Heatclearing Medicinal. Evidence 3 refers to Shicao and Achilleae Herba, but it does not provide properties, meridians, or class for Siegesbeckiae Herba. [tcmv1-00d296322d93b630268bc622] [tcmv1-16b9eb5651da38ef38357ddb] [tcmv1-e25f36c540626399f3ec3663]",SUPPORTED,"The answer states the same source-recorded traditional properties as the Gold fact, allowing harmless wording/order differences.",HIGH
REPEAT_3-0032,REPEAT_3,C2,SYSTEM_B,tcmg-v1-006,"What traditional properties, meridians, and class are recorded for Siegesbeckiae Herba?",herbal,easy,"The source associates Siegesbeckiae Herba with these meridians: Liver,Kidney.","Source entity: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal. Source text: Herb: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal.","TCM educational synthesis: Herbal Knowledge Agent: Siegesbeckiae Herba is recorded with traditional properties of Pungent, Bitter, and Cold. It is associated with the Liver and Kidney meridians. Its traditional class is categorized as Wind-Dampnessdispelling And Heatclearing Medicinal. Evidence 3 refers to Shicao and Achilleae Herba, but it does not provide properties, meridians, or class for Siegesbeckiae Herba. [tcmv1-00d296322d93b630268bc622] [tcmv1-16b9eb5651da38ef38357ddb] [tcmv1-e25f36c540626399f3ec3663]",SUPPORTED,The answer states the same source-recorded meridian associations as the Gold fact.,HIGH
