item_id,repeat_id,anonymous_system_label,question_id,question,domain,difficulty,gold_atomic_fact,supplied_evidence,answer,run_id,execution_sequence,review_label,review_reason,confidence
REPEAT_2-0024,REPEAT_2,SYSTEM_A,tcmg-v1-004,"What traditional properties, meridians, and class are recorded for Luganshi?",herbal,easy,"The source lists Luganshi in this traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity).","Source entity: Luganshi. Pinyin: Luganshi. Latin name: Calamina. Traditional properties: Sweet,Calm. Meridians: Liver,Spleen. Traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity). Source text: Herb: Luganshi. Pinyin: Luganshi. Latin name: Calamina. Traditional properties: Sweet,Calm. Meridians: Liver,Spleen. Traditional class: External Medicinal (Draw Out Toxin, Resolve Putridity).","TCM educational synthesis: Herbal Knowledge Agent: Luganshi is recorded in traditional Chinese medicine with properties of Sweet and Calm, and it is associated with the Liver and Spleen meridians. Its traditional class is categorized as External Medicinal, specifically for Draw Out Toxin and Resolve Putridity. [tcmv1-00ae7b90991a0ec6b5f3e13e] [tcmv1-008bc5af3eced1bdcca7a904] [tcmv1-15d4c2e795991b5a1e7d3d60]",run-eb801908e1054532,8,,,
REPEAT_2-0025,REPEAT_2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source records root of Japanese Ampelopsis as having these traditional properties: Bitter,Slightly Cold.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: Herbal Knowledge Agent: The root of Japanese Ampelopsis is traditionally reported to have properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. It is source-recorded to remove toxic heat, cure carbuncles, and reduce nodules. The indications include swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",run-d95f9bda97c74a88,9,,,
REPEAT_2-0026,REPEAT_2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source associates root of Japanese Ampelopsis with these meridians: Heart,Stomach.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: Herbal Knowledge Agent: The root of Japanese Ampelopsis is traditionally reported to have properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. It is source-recorded to remove toxic heat, cure carbuncles, and reduce nodules. The indications include swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",run-d95f9bda97c74a88,9,,,
REPEAT_2-0027,REPEAT_2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,The source lists root of Japanese Ampelopsis in this traditional class: Antipyretic Detoxicate Drugs.,"Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: Herbal Knowledge Agent: The root of Japanese Ampelopsis is traditionally reported to have properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. It is source-recorded to remove toxic heat, cure carbuncles, and reduce nodules. The indications include swelling toxin of sore and welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",run-d95f9bda97c74a88,9,,,
REPEAT_2-0028,REPEAT_2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source records root of Japanese Ampelopsis as having these traditional properties: Bitter,Slightly Cold.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: The root of Japanese Ampelopsis is recorded as having traditional properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The herb is noted for its source-recorded function of removing toxic heat, curing carbuncles, and reducing nodules. Its source-recorded indications include swelling toxin of sore, welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",run-b9a876f860194bd2,10,,,
REPEAT_2-0029,REPEAT_2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,"The source associates root of Japanese Ampelopsis with these meridians: Heart,Stomach.","Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: The root of Japanese Ampelopsis is recorded as having traditional properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The herb is noted for its source-recorded function of removing toxic heat, curing carbuncles, and reducing nodules. Its source-recorded indications include swelling toxin of sore, welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",run-b9a876f860194bd2,10,,,
REPEAT_2-0030,REPEAT_2,SYSTEM_A,tcmg-v1-005,"What traditional properties, meridians, and class are recorded for root of Japanese Ampelopsis?",herbal,easy,The source lists root of Japanese Ampelopsis in this traditional class: Antipyretic Detoxicate Drugs.,"Source entity: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Source text: Herb: root of Japanese Ampelopsis. Pinyin: Bailian. Latin name: Radix Ampelopsis,Ampelopsis Radix. Traditional properties: Bitter,Slightly Cold. Meridians: Heart,Stomach. Traditional class: Antipyretic Detoxicate Drugs. Used part: tuberoid.","TCM educational synthesis: The root of Japanese Ampelopsis is recorded as having traditional properties of Bitter and Slightly Cold. It is associated with the Heart and Stomach meridians. Its traditional class is Antipyretic Detoxicate Drugs. The used part is the tuberoid. The herb is noted for its source-recorded function of removing toxic heat, curing carbuncles, and reducing nodules. Its source-recorded indications include swelling toxin of sore, welling abscess, burns and scalds, scrofula, damp sore, warm malaria, frightepilepsy, blood dysentery, intestinal wind, hemorrhoids and fistulas, leukorrhea, knocks and falls, and bleeding due to external injury. [tcmv1-00cc8906d7c12505812707cd] [tcmv1-2d5b4e9d25c322f048c7d028] [tcmv1-e01bb38f626a30b1aa0cc318]",run-b9a876f860194bd2,10,,,
REPEAT_2-0031,REPEAT_2,SYSTEM_B,tcmg-v1-006,"What traditional properties, meridians, and class are recorded for Siegesbeckiae Herba?",herbal,easy,"The source records Siegesbeckiae Herba as having these traditional properties: Pungent,Bitter,Cold.","Source entity: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal. Source text: Herb: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal.","TCM educational synthesis: Herbal Knowledge Agent: Siegesbeckiae Herba is recorded with traditional properties of Pungent, Bitter, and Cold. It is associated with the Liver and Kidney meridians. Its traditional class is categorized as Wind-Dampnessdispelling And Heatclearing Medicinal. Another entry lists its traditional properties as Bitter, Sour, and Calm, and it is linked to the Lung, Spleen, and Bladder meridians. The traditional class for this entry includes Medicinal For Detoxification、Parasiticide、Drying Dampness And Relieving Itching. [tcmv1-00d296322d93b630268bc622] [tcmv1-16b9eb5651da38ef38357ddb] [tcmv1-e25f36c540626399f3ec3663]",run-aef85ae0b1154276,11,,,
REPEAT_2-0032,REPEAT_2,SYSTEM_B,tcmg-v1-006,"What traditional properties, meridians, and class are recorded for Siegesbeckiae Herba?",herbal,easy,"The source associates Siegesbeckiae Herba with these meridians: Liver,Kidney.","Source entity: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal. Source text: Herb: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal.","TCM educational synthesis: Herbal Knowledge Agent: Siegesbeckiae Herba is recorded with traditional properties of Pungent, Bitter, and Cold. It is associated with the Liver and Kidney meridians. Its traditional class is categorized as Wind-Dampnessdispelling And Heatclearing Medicinal. Another entry lists its traditional properties as Bitter, Sour, and Calm, and it is linked to the Lung, Spleen, and Bladder meridians. The traditional class for this entry includes Medicinal For Detoxification、Parasiticide、Drying Dampness And Relieving Itching. [tcmv1-00d296322d93b630268bc622] [tcmv1-16b9eb5651da38ef38357ddb] [tcmv1-e25f36c540626399f3ec3663]",run-aef85ae0b1154276,11,,,
REPEAT_2-0033,REPEAT_2,SYSTEM_B,tcmg-v1-006,"What traditional properties, meridians, and class are recorded for Siegesbeckiae Herba?",herbal,easy,The source lists Siegesbeckiae Herba in this traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal.,"Source entity: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal. Source text: Herb: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal.","TCM educational synthesis: Herbal Knowledge Agent: Siegesbeckiae Herba is recorded with traditional properties of Pungent, Bitter, and Cold. It is associated with the Liver and Kidney meridians. Its traditional class is categorized as Wind-Dampnessdispelling And Heatclearing Medicinal. Another entry lists its traditional properties as Bitter, Sour, and Calm, and it is linked to the Lung, Spleen, and Bladder meridians. The traditional class for this entry includes Medicinal For Detoxification、Parasiticide、Drying Dampness And Relieving Itching. [tcmv1-00d296322d93b630268bc622] [tcmv1-16b9eb5651da38ef38357ddb] [tcmv1-e25f36c540626399f3ec3663]",run-aef85ae0b1154276,11,,,
REPEAT_2-0034,REPEAT_2,SYSTEM_B,tcmg-v1-006,"What traditional properties, meridians, and class are recorded for Siegesbeckiae Herba?",herbal,easy,"The source records Siegesbeckiae Herba as having these traditional properties: Pungent,Bitter,Cold.","Source entity: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal. Source text: Herb: Siegesbeckiae Herba. Pinyin: Xixiancao. Latin name: Siegesbeckiae Herba. Traditional properties: Pungent,Bitter,Cold. Meridians: Liver,Kidney. Traditional class: Wind-Dampnessdispelling And Heatclearing Medicinal.","TCM educational synthesis: Siegesbeckiae Herba is recorded with traditional properties of Pungent, Bitter, and Cold. It is associated with the Liver and Kidney meridians. Its traditional class is categorized as Wind-Dampnessdispelling And Heatclearing Medicinal. Another record lists its traditional properties as Bitter, Sour, and Calm, and it is linked to the Lung, Spleen, and Bladder meridians. The traditional class for this entry includes Medicinal For Detoxification, Parasiticide, Drying Dampness And Relieving Itching. [tcmv1-00d296322d93b630268bc622] [tcmv1-16b9eb5651da38ef38357ddb] [tcmv1-e25f36c540626399f3ec3663]",run-6aadeadfeeb44acd,12,,,
